sampleid,x,y,month,year,STATEFP,STATENS,AFFGEOID,GEOID,STUSPS,NAME,LSAD,ALAND,AWATER
UT 14-2011,-111.04791,39.23514,"9","2011","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 07-2012,-112.04583,41.40170,"9","2012","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 18-2011,-112.61353,39.34244,"8","2011","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 21-2013,-110.06799,40.27167,"6","2014","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 12-2012,-111.91189,40.43584,"5","2013","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 22-2013,-109.48186,40.60261,"5","2014","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 24-2011,-109.56943,38.58112,"9","2011","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 09-2012,-111.61337,37.76130,"5","2013","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 01-2013,-111.91621,40.40381,"9","2013","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 15-2011,-112.58927,39.38546,"8","2011","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 19-2011,-111.55752,40.14708,"8","2011","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 13-2011,-110.80217,39.50590,"9","2011","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 16-2013,-110.80247,39.50600,"9","2013","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 09-2013,-111.80018,41.29170,"9","2013","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 11-2013,-111.92369,40.59728,"9","2013","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 14-2013,-111.88704,40.61440,"9","2013","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 25-2011,-113.49998,37.08263,"9","2011","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 10-2012,-111.73157,40.08375,"5","2013","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 02-2013,-111.87616,40.70484,"9","2013","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 10-2011,-112.36851,40.59355,"8","2011","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 06-2012,-111.80028,41.29174,"9","2012","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 17-2011,-113.53110,37.09490,"9","2011","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 22-2012,-113.50974,37.10289,"6","2013","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 24-2013,-109.56663,37.28725,"6","2014","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 01-2011,-111.98669,41.71071,"7","2011","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 07-2013,-111.81025,41.79230,"9","2013","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT feral-2013,-109.53910,37.04587,"6","2014","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 04-2011,-111.96269,41.84065,"7","2011","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 01-2014,-112.10854,41.09125,"7","2014","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 02-2014,-112.16323,41.70510,"9","2014","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 03-2014,-111.90745,40.42469,"9","2014","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 04-2014,-111.64823,40.26836,"9","2014","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 05-2014,-112.07247,40.81283,"9","2014","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 06-2014,-111.90176,41.01609,"10","2014","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 07-2014,-113.50658,37.10932,"3","2015","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 08-2014,-113.30821,37.14561,"4","2015","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 09-2014,-111.82130,40.00201,"4","2015","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 10-2014,-111.77074,40.02661,"5","2015","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 11-2014,-112.18654,41.86909,"5","2015","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 12-2014,-111.79799,40.04900,"6","2015","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 13-2014,-111.28873,40.67984,"6","2015","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 14-2014,-111.89848,40.66201,"6","2015","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 15-2014,-112.48081,40.60776,"6","2015","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 16-2014,-111.84619,40.76164,"6","2015","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 17-2014,-109.99855,40.28221,"6","2015","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 18-2014,-111.82890,41.74514,"6","2015","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 19-2014,-111.82942,41.55057,"6","2015","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 20-2014,-111.83427,40.76974,"6","2015","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 21-2014,-112.34251,40.52604,"6","2015","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 22-2014,-112.10459,41.80679,"6","2015","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 23-2014,-111.81548,40.36774,"6","2015","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT 24-2014,-111.85762,40.75966,"6","2015","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT-01-2015,-112.07250,40.81284,"7","2015","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT-02-2015,-111.70843,40.34686,"8","2015","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT-03-2015,-113.28648,41.96576,"8","2015","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT-04-2015,-111.94110,40.71962,"9","2015","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT-05-2015,-109.28445,38.30313,"9","2015","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
UT-06-2015,-109.57233,38.58189,"9","2015","49","01455989",0400000US49,"49",UT,Utah,"00","212884846341","7000199770"
OH 17-2013,-81.17216,40.45517,"7","2014","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 07-2012,-82.27327,38.98133,"9","2012","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 12-2013,-80.70500,40.43411,"7","2014","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 01-2012,-82.64099,39.79440,"10","2012","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 09-2013,-82.37076,38.54433,"8","2014","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 01-2013,-81.48204,40.12248,"6","2014","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 15-2011,-81.02650,40.31747,"5","2012","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 20-2013,-81.27463,39.45579,"7","2014","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 24-2011,-82.04689,39.25910,"9","2012","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 10-2011,-82.37287,38.97197,"9","2012","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 15-2012,-82.38358,39.54325,"8","2013","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 13-2011,-81.62200,40.62274,"7","2012","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 22-2011,-81.62200,40.62274,"8","2012","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 18-2011,-81.02650,40.31750,"5","2012","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH-09-2015,-81.04734,39.62815,"7","2015","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH-20-2015,-82.28135,40.12570,"7","2015","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 03-2012,-83.78470,39.02390,"9","2012","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 07-2013,-83.57298,39.37324,"9","2014","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 24-2012,-83.51910,41.15640,"7","2013","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 10-2012,-82.86529,40.39558,"7","2013","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 22-2012,-83.12960,39.65250,"7","2013","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 17-2012,-84.48290,39.20780,"7","2013","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 08-2012,-83.24080,39.70750,"7","2013","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 13-2012,-84.81220,39.53205,"7","2013","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 23-2012,-84.01790,39.98290,"7","2013","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 09-2012,-83.55490,41.03530,"7","2013","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 16-2013,-83.31432,39.49367,"10","2014","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 08-2011,-83.04063,40.01088,"4","2012","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 19-2011,-83.28044,39.49160,"8","2012","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 14-2012,-83.95000,39.67750,"6","2013","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 19-2013,-81.89018,40.91931,"8","2014","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 21-2013,-84.42543,39.49214,"8","2014","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 23-2013,-84.46534,41.27574,"9","2014","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 11-2012,-83.88590,39.69330,"6","2013","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 05-2011,-82.83235,40.01864,"10","2011","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 12-2012,-82.81806,40.43610,"7","2013","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 21-2011,-82.09710,40.66524,"8","2012","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 03-2011,-82.75657,39.95521,"10","2011","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 14-2011,-83.79830,39.31741,"6","2012","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 17-2011,-82.02898,41.05322,"8","2012","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 07-2011,-83.79832,39.31737,"5","2012","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 20-2011,-81.91269,40.77636,"8","2012","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 11-2011,-81.58002,41.30200,"9","2012","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 02-2011,-82.83235,40.01864,"10","2011","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 23-2011,-82.09673,40.66485,"8","2012","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 02-2012,-84.21094,39.96982,"10","2012","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 16-2011,-83.79830,39.31741,"5","2012","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 05-2012,-80.53280,41.20152,"8","2013","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 11-2013,-83.45453,40.28373,"8","2014","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 04-2011,-84.74211,40.81693,"10","2011","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 04-2013,-84.19461,39.38341,"7","2014","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 13-2013,-84.11093,39.45151,"9","2014","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 06-2011,-82.60807,40.85327,"8","2012","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 22-2013,-84.09390,39.54400,"10","2014","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 20-2012,-83.94830,41.01750,"6","2013","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 21-2012,-83.71380,40.83350,"7","2013","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 18-2013,-81.18011,41.14322,"8","2013","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 01-2011,-82.75657,39.95521,"10","2011","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 12-2011,-83.74896,41.07266,"8","2012","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 04-2012,-83.71650,39.19040,"7","2013","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 16-2012,-81.52390,40.92390,"6","2013","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 09-2011,-83.04065,40.01088,"3","2012","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH 06-2012,-81.04678,41.06690,"6","2013","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH-03-2015,-83.73359,40.47204,"7","2015","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH-06-2015,-84.48375,39.20896,"7","2015","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH-07-2015,-83.74235,40.47809,"7","2015","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
OH-08-2015,-82.69177,39.83857,"7","2015","39","01085497",0400000US39,"39",OH,Ohio,"00","105833282399","10264451012"
TX 21-2011,-106.15519,31.47580,"12","2011","48","01779801",0400000US48,"48",TX,Texas,"00","676641930188","19017521093"
TX 23-2012,-106.15517,31.47595,"6","2013","48","01779801",0400000US48,"48",TX,Texas,"00","676641930188","19017521093"
TX 24-2013,-106.20698,31.48645,"6","2013","48","01779801",0400000US48,"48",TX,Texas,"00","676641930188","19017521093"
NE 02-2011,-106.08100,31.95117,"7","2011","48","01779801",0400000US48,"48",TX,Texas,"00","676641930188","19017521093"
NE 24-2011,-105.60007,31.40022,"8","2011","48","01779801",0400000US48,"48",TX,Texas,"00","676641930188","19017521093"
TX 22-2012,-106.40579,31.80989,"6","2013","48","01779801",0400000US48,"48",TX,Texas,"00","676641930188","19017521093"
TX 20-2011,-106.14656,31.46527,"12","2011","48","01779801",0400000US48,"48",TX,Texas,"00","676641930188","19017521093"
TX 13-2014,-106.13540,31.46777,"1","2015","48","01779801",0400000US48,"48",TX,Texas,"00","676641930188","19017521093"
TX 14-2014,-106.13240,31.48146,"1","2015","48","01779801",0400000US48,"48",TX,Texas,"00","676641930188","19017521093"
TX 10-2012,-95.89968,33.70177,"10","2012","48","01779801",0400000US48,"48",TX,Texas,"00","676641930188","19017521093"
TX 17-2013,-98.52040,33.96937,"9","2013","48","01779801",0400000US48,"48",TX,Texas,"00","676641930188","19017521093"
TX 02-2012,-98.57076,34.10498,"9","2012","48","01779801",0400000US48,"48",TX,Texas,"00","676641930188","19017521093"
TX 14-2013,-98.99600,34.05199,"9","2013","48","01779801",0400000US48,"48",TX,Texas,"00","676641930188","19017521093"
TX-01-2015,-98.66613,34.06996,"9","2015","48","01779801",0400000US48,"48",TX,Texas,"00","676641930188","19017521093"
TX 08-2014,-98.62750,33.62758,"10","2014","48","01779801",0400000US48,"48",TX,Texas,"00","676641930188","19017521093"
TX 17-2010,-94.01690,30.45404,"10","2010","48","01779801",0400000US48,"48",TX,Texas,"00","676641930188","19017521093"
TX 12-2011,-94.01793,30.45533,"10","2011","48","01779801",0400000US48,"48",TX,Texas,"00","676641930188","19017521093"
TX 18-2010,-93.66871,31.00134,"10","2010","48","01779801",0400000US48,"48",TX,Texas,"00","676641930188","19017521093"
TX 17-2014,-93.88395,30.89993,"3","2015","48","01779801",0400000US48,"48",TX,Texas,"00","676641930188","19017521093"
TX 07-2013,-97.26820,30.97121,"10","2013","48","01779801",0400000US48,"48",TX,Texas,"00","676641930188","19017521093"
TX 04-2012,-96.80142,30.81543,"10","2012","48","01779801",0400000US48,"48",TX,Texas,"00","676641930188","19017521093"
TX 05-2011,-96.30654,33.25141,"9","2011","48","01779801",0400000US48,"48",TX,Texas,"00","676641930188","19017521093"
TX 01-2013,-97.69823,30.20970,"9","2013","48","01779801",0400000US48,"48",TX,Texas,"00","676641930188","19017521093"
TX 03-2012,-95.31519,29.78534,"9","2012","48","01779801",0400000US48,"48",TX,Texas,"00","676641930188","19017521093"
TX 05-2012,-97.22414,31.01926,"10","2012","48","01779801",0400000US48,"48",TX,Texas,"00","676641930188","19017521093"
TX 07-2011,-97.39726,31.12797,"10","2011","48","01779801",0400000US48,"48",TX,Texas,"00","676641930188","19017521093"
TX 06-2011,-97.31722,31.14410,"10","2011","48","01779801",0400000US48,"48",TX,Texas,"00","676641930188","19017521093"
TX 01-2012,-101.67470,33.54024,"9","2012","48","01779801",0400000US48,"48",TX,Texas,"00","676641930188","19017521093"
TX 06-2012,-97.31726,31.14380,"10","2012","48","01779801",0400000US48,"48",TX,Texas,"00","676641930188","19017521093"
TX 03-2011,-96.38344,32.96678,"9","2011","48","01779801",0400000US48,"48",TX,Texas,"00","676641930188","19017521093"
TX 09-2012,-96.30569,33.25113,"10","2012","48","01779801",0400000US48,"48",TX,Texas,"00","676641930188","19017521093"
TX 08-2012,-96.33732,33.12832,"10","2012","48","01779801",0400000US48,"48",TX,Texas,"00","676641930188","19017521093"
TX 08-2011,-96.03125,30.29323,"10","2011","48","01779801",0400000US48,"48",TX,Texas,"00","676641930188","19017521093"
